   1.0189926897442235e+03   1.0140147605492474e+03   1.0156053061385832e+03   1.0203832449313874e+03   1.1769854084726653e+03
   1.0599012067420069e+03   1.0549268888435845e+03   1.0565174430476898e+03   1.0612951564982491e+03   1.2176717438274111e+03
   1.1013873248166522e+03   1.0964164562873732e+03   1.0980070187454444e+03   1.1027845196534172e+03   1.2589491044065762e+03
   1.1434330853710201e+03   1.1384655097288196e+03   1.1400560801007518e+03   1.1448333801313463e+03   1.3007982706040605e+03
   1.1860202877214383e+03   1.1810558535089181e+03   1.1826464314739474e+03   1.1874235412690305e+03   1.3431999178958019e+03
   1.2291304969580665e+03   1.2241690573594030e+03   1.2257596426148389e+03   1.2305365718906698e+03   1.3861346061865997e+03
   1.2727450519089646e+03   1.2677864644000672e+03   1.2693770566601113e+03   1.2741538142934908e+03   1.4295827721415178e+03
   1.3168450732040624e+03   1.3118891992322235e+03   1.3134797982268669e+03   1.3182563923312298e+03   1.4735247239818432e+03
   1.3614114714352554e+03   1.3564581761250172e+03   1.3580487815990170e+03   1.3628252195917514e+03   1.5179406383293021e+03
   1.4064249554088499e+03   1.4014741072912329e+03   1.4030647190031559e+03   1.4078410076652617e+03   1.5628105587628497e+03
   1.4518660404865770e+03   1.4469175112491673e+03   1.4485081289704999e+03   1.4532842744995262e+03   1.6081143958154698e+03
   1.4977150570114045e+03   1.4927687212670928e+03   1.4943593447814144e+03   1.4991353528384830e+03   1.6538319281882104e+03
   1.5439521588143346e+03   1.5390078938867739e+03   1.5405985229889841e+03   1.5453743987406006e+03   1.6999428049981839e+03
   1.5905573317983985e+03   1.5856150175224634e+03   1.5872056520180606e+03   1.5919814001733041e+03   1.7464265489088443e+03
   1.6375104025960163e+03   1.6325699211317412e+03   1.6341605608361494e+03   1.6389361856797650e+03   1.7932625600162160e+03
   1.6847910472958831e+03   1.6798522829545250e+03   1.6814429276924675e+03   1.6862184331142998e+03   1.8404301203852431e+03
   1.7323788002355318e+03   1.7274416393165561e+03   1.7290322889214654e+03   1.7338076784426273e+03   1.8879083991470645e+03
   1.7802530628556920e+03   1.7753173934935976e+03   1.7769080478070630e+03   1.7816833246031695e+03   1.9356764580816066e+03
   1.8283931126125599e+03   1.8234588246325752e+03   1.8250494835038285e+03   1.8298246504255790e+03   1.9837132576209992e+03
   1.8767781119440644e+03   1.8718450967258450e+03   1.8734357600112689e+03   1.8782108196026436e+03   2.0319976632184721e+03
   1.9253871172862118e+03   1.9204552676347491e+03   1.9220459351974218e+03   1.9268208897116922e+03   2.0805084520349510e+03
   1.9741990881355553e+03   1.9692682981585908e+03   1.9708589698678509e+03   1.9756338212816006e+03   2.1292243199018044e+03
   2.0231928961538470e+03   2.0182630611451368e+03   2.0198537368761718e+03   2.0246284869014883e+03   2.1781238885234079e+03
   2.0723473343108867e+03   2.0674183506387385e+03   2.0690090302721919e+03   2.0737836803671594e+03   2.2271857128874781e+03
   2.1216411260615905e+03   2.1167128910621213e+03   2.1183035744837243e+03   2.1230781258613424e+03   2.2763882888547432e+03
   2.1710529345532814e+03   2.1661253464279171e+03   2.1677160335281274e+03   2.1724904871637482e+03   2.3257100609024856e+03
   2.2205613718591917e+03   2.2156343295759411e+03   2.2172250202496007e+03   2.2219993768869690e+03   2.3751294299989881e+03
   2.2701450082341576e+03   2.2652184114322549e+03   2.2668091055782575e+03   2.2715833657342178e+03   2.4246247615879561e+03
   2.3197823813884888e+03   2.3148561302860030e+03   2.3164468278069717e+03   2.3212209917748910e+03   2.4741743936636885e+03
   2.3694520057759723e+03   2.3645260010800307e+03   2.3661167018820020e+03   2.3708907697339537e+03   2.5237566449191563e+03
   2.4191323818919732e+03   2.4142065247112623e+03   2.4157972287033763e+03   2.4205712002910973e+03   2.5733498229502306e+03
   2.4688020055775992e+03   2.4638761973368169e+03   2.4654669044310108e+03   2.4702407793856601e+03   2.6229322325001954e+03
   2.5184393773258753e+03   2.5135135196818464e+03   2.5151042297925469e+03   2.5198780075232548e+03   2.6724821837293202e+03
   2.5680230115858853e+03   2.5630970063450563e+03   2.5646877193888731e+03   2.5694613990800699e+03   2.7219780004947156e+03
   2.6175314460608502e+03   2.6126051950978904e+03   2.6141959109933050e+03   2.6189694916008079e+03   2.7713980286259862e+03
   2.6669432509960739e+03   2.6620166561733326e+03   2.6636073748403805e+03   2.6683808550862054e+03   2.8207206441822736e+03
   2.7162370384527462e+03   2.7113100015403261e+03   2.7129007229002691e+03   2.7176741012661100e+03   2.8699242616762244e+03
   2.7653914715635556e+03   2.7604638941597555e+03   2.7620546181347468e+03   2.7668278928540562e+03   2.9189873422501546e+03
   2.8143852737660845e+03   2.8094570572179987e+03   2.8110477837307253e+03   2.8158209527793365e+03   2.9678884017892879e+03
   2.8631972380099724e+03   2.8582682833340227e+03   2.8598590123073341e+03   2.8646320733924977e+03   3.0166060189562995e+03
   2.9118062359338387e+03   2.9068764437360251e+03   2.9084671750925395e+03   2.9132401256402886e+03   3.0651188431306387e+03
   2.9601912270079597e+03   2.9552604974036326e+03   2.9568512310653150e+03   2.9616240682060111e+03   3.1134056022350196e+03
   3.0083312676387177e+03   3.0033995001716680e+03   3.0049902360593724e+03   3.0097629566112837e+03   3.1614451104302598e+03
   3.0562055202308507e+03   3.0512726137915211e+03   3.0528633518245019e+03   3.0576359522752236e+03   3.2092162756580460e+03
   3.1037932622035310e+03   3.0988591149461708e+03   3.1004498550415478e+03   3.1052223315270671e+03   3.2566981070093766e+03
   3.1510738949563429e+03   3.1461384042149220e+03   3.1477291462870899e+03   3.1525014945682465e+03   3.3038697218941943e+03
   3.1980269527812138e+03   3.1930900149839208e+03   3.1946807589439068e+03   3.1994529743799735e+03   3.3507103529850538e+03
   3.2446321117163989e+03   3.2396936222985669e+03   3.2412843680533128e+03   3.2460564455723857e+03   3.3971993549045392e+03
   3.2908691983386166e+03   3.2859290516539199e+03   3.2875197991054915e+03   3.2922917331712974e+03   3.4433162106223813e+03
   3.3367181984894496e+03   3.3317762877192408e+03   3.3333670367639343e+03   3.3381388213386649e+03   3.4890405375237901e+03
   3.3821592659321636e+03   3.3772154829928177e+03   3.3788062335201721e+03   3.3835778620228243e+03   3.5343520931052208e+03
   3.4271727309350763e+03   3.4222269663832640e+03   3.4238177182749387e+03   3.4285891835346192e+03   3.5792307802475225e+03
   3.4717391087776705e+03   3.4667912517134641e+03   3.4683820048419807e+03   3.4731532990455044e+03   3.6236566520088863e+03
   3.5158391081755985e+03   3.5108890461434112e+03   3.5124798003707228e+03   3.5172509150037577e+03   3.6676099158710626e+03
   3.5594536396208141e+03   3.5545012585081445e+03   3.5560920136840155e+03   3.5608629394648910e+03   3.7110709373615405e+03
   3.6025638236329896e+03   3.5976090075670818e+03   3.5991997635272328e+03   3.6039704903323855e+03   3.7540202429614269e+03
   3.6451509989184588e+03   3.6401936301609853e+03   3.6417843867249835e+03   3.6465549035048402e+03   3.7964385221931325e+03
   3.6871967304328664e+03   3.6822366892728910e+03   3.6838274462417262e+03   3.6885977409256352e+03   3.8383066287630099e+03
   3.7286828173437298e+03   3.7237199819893026e+03   3.7253107391425988e+03   3.7300807985311549e+03   3.8796055806109762e+03
   3.7695913008890925e+03   3.7646255473579654e+03   3.7662163044507702e+03   3.7709861140936014e+03   3.9203165586909381e+03
   3.8099044721284022e+03   3.8049356741385818e+03   3.8065264308976448e+03   3.8112959749543843e+03   3.9604209042710913e+03
   3.8496048795817310e+03   3.8446329084427825e+03   3.8462236645622452e+03   3.8509929256439686e+03   3.9999001145002712e+03
   3.8886753367533647e+03   3.8837000612597185e+03   3.8852908163960897e+03   3.8900597753840120e+03   4.0387358359332266e+03
   3.9270989295357090e+03   3.9221202158635861e+03   3.9237109696298849e+03   3.9284796054674598e+03   4.0769098556409499e+03
   3.9648590234893345e+03   3.9598767350994231e+03   3.9614674870583071e+03   3.9662357765121474e+03   4.1144040894483596e+03
   4.0019392709948202e+03   3.9969532685434483e+03   3.9985440181991448e+03   4.0033119355831986e+03   4.1512005667351405e+03
   4.0383236182718269e+03   4.0333337595341923e+03   4.0349245063229714e+03   4.0396920231792933e+03   4.1872814110997087e+03
   4.0739963122605618e+03   4.0690024520706052e+03   4.0705931953495083e+03   4.0753602800774815e+03   4.2226288160111490e+03
   4.1089419073603831e+03   4.1039438975732364e+03   4.1055346366066697e+03   4.1103012540308000e+03   4.2572250143464071e+03
   4.1431452720198349e+03   4.1381429615044635e+03   4.1397336954482089e+03   4.1444998063123458e+03   4.2910522404112926e+03
   4.1765915951716897e+03   4.1715848298436194e+03   4.1731755577256599e+03   4.1779411180987163e+03   4.3240926826473833e+03
   4.2092663925057668e+03   4.2042550154126311e+03   4.2058457361100709e+03   4.2106106966847310e+03   4.3563284246946214e+03
   4.2411555125710829e+03   4.2361393640475544e+03   4.2377300762587074e+03   4.2424943815200768e+03   4.3877413717551581e+03
   4.2722451426974203e+03   4.2672240606110581e+03   4.2688147628215083e+03   4.2735783500568205e+03   4.4183131582044552e+03
   4.3025218147243140e+03   4.2974956348404494e+03   4.2990863252815780e+03   4.3038491233945315e+03   4.4480250309936719e+03
   4.3319724105227469e+03   4.3269409670253108e+03   4.3285316436233261e+03   4.3332935717067603e+03   4.4768577013855620e+03
   4.3605841672911338e+03   4.3555472935080634e+03   4.3571379538209840e+03   4.3618989194287187e+03   4.5047911546494570e+03
   4.3883446826021082e+03   4.3833022119998404e+03   4.3848928531390929e+03   4.3896527501806004e+03   4.5318044029939128e+03
   4.4152419191697227e+03   4.4101936867028307e+03   4.4117843052350299e+03   4.4165430113937746e+03   4.5578751603662095e+03
   4.4412642092970091e+03   4.4362100532286058e+03   4.4378006450516250e+03   4.4425580185970048e+03   4.5829794072693749e+03
   4.4664002589503489e+03   4.4613400232998356e+03   4.4629305834851975e+03   4.4676864593059672e+03   4.6070907966527266e+03
   4.4906391513879908e+03   4.4855726892199136e+03   4.4871632118106754e+03   4.4919173964397578e+03   4.6301798228831840e+03
   4.5139703502425336e+03   4.5088975280911873e+03   4.5104880058403887e+03   4.5152402711601126e+03   4.6522126239725267e+03
   4.5363837019172961e+03   4.5313044057572843e+03   4.5328948297861598e+03   4.5376449049888261e+03   4.6731491890565403e+03
   4.5578694370975218e+03   4.5527835804378838e+03   4.5543739397844520e+03   4.5591215009996877e+03   4.6929405425996283e+03
   4.5784181710890898e+03   4.5733257060143542e+03   4.5749159870303047e+03   4.5796606437932269e+03   4.7115240245025088e+03
   4.5980209025628483e+03   4.5929218349107305e+03   4.5945120204453915e+03   4.5992532978289983e+03   4.7288146108130759e+03
   4.6166690100737160e+03   4.6115634204946009e+03   4.6131534887754206e+03   4.6178908034837450e+03   4.7446864246734167e+03
   4.6343542453925529e+03   4.6292423188935372e+03   4.6308322419666092e+03   4.6355648698778186e+03   4.7589241989821858e+03
   4.6510687221519920e+03   4.6459507900800454e+03   4.6475405316007545e+03   4.6522675629854584e+03   4.7711715429472706e+03
   4.6668048974149333e+03   4.6616814980136242e+03   4.6632710100571448e+03   4.6679912866706300e+03   4.7819438996730005e+03
   4.6815555422482712e+03   4.6764275095293769e+03   4.6780167278881117e+03   4.6827287527974404e+03   4.7938573999090686e+03
   4.6953136946900868e+03   4.6901822915058965e+03   4.6917711285891810e+03   4.6964729339288242e+03   4.8079964368498740e+03
   4.7080725835647554e+03   4.7029397055904710e+03   4.7045280394099509e+03   4.7092169872944423e+03   4.8240988836805818e+03
   4.7198255021749710e+03   4.7146939993322194e+03   4.7162816558757368e+03   4.7209541294453829e+03   4.8420095680822151e+03
   4.7305655919684759e+03   4.7254397918295372e+03   4.7270265158186221e+03   4.7316774222972190e+03   4.8617074917181890e+03
   4.7402854558793870e+03   4.7351720506462289e+03   4.7367574549158844e+03   4.7413793909335063e+03   4.8832509312469037e+03
   4.7489764280698118e+03   4.7438860541686327e+03   4.7454695274653086e+03   4.7500512992314780e+03   4.9067648078714756e+03
   4.7566270906908549e+03   4.7515773283440940e+03   4.7531578565661366e+03   4.7576816631912070e+03   4.9324474198366961e+03
   4.7632199409446757e+03   4.7582415353527294e+03   4.7598173264186962e+03   4.7642528257064305e+03   4.9605935299583480e+03
   4.7687226522573937e+03   4.7638742646961173e+03   4.7654418733444772e+03   4.7697312754876220e+03   4.9916419911224275e+03
   4.7730641787069599e+03   4.7684706053995615e+03   4.7700225453037810e+03   4.7740229462985208e+03   5.0262729535128674e+03
   4.7763609136545319e+03   4.7720241605151705e+03   4.7735400421677614e+03   4.7770459159310440e+03   5.0656277310739342e+03
   4.7800719702585147e+03   4.7745244430257690e+03   4.7758964139821455e+03   4.7804615686341303e+03   5.1119144096508107e+03
   4.7857786988915532e+03   4.7759667135469144e+03   4.7775630693258918e+03   4.7860646228516980e+03   5.1708531578883076e+03
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
